# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,需求地区ID,需求LevelMode,需求关卡ID,物品使用次数,CD时间,共享CD组,CD下线是否保留,使用目标,动作技能,物品使用功能1名称,物品使用功能1参数1,物品使用功能1参数2,物品使用功能1参数3,物品使用功能2名称,物品使用功能2参数1,物品使用功能2参数2,物品使用功能2参数3,物品使用功能3名称,物品使用功能3参数1,物品使用功能3参数2,物品使用功能3参数3,物品使用功能4名称,物品使用功能4参数1,物品使用功能4参数2,物品使用功能4参数3,可否被偷窃,共享携带上限组ID,物品伤害信息,排序参数,商城索引ID,素材分类_1,素材价值_1,素材分类_2,素材价值_2,素材分类_3,素材价值_3,素材分类_4,素材价值_4,素材分类_5,素材价值_5,素材分类_6,素材价值_6,素材分类_7,素材价值_7,素材分类_8,素材价值_8,素材分类_9,素材价值_9,素材分类_10,素材价值_10,副本中使用次数,随机狩猎奖励点,解绑道具,解绑道具数量
4542,支给用小桶爆弹,"""<FONT COLOR=\""\#68A16A\"" >放置：在地上放置一个小桶爆弹，经过一段时间便会爆炸，对附近敌人造成伤害</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR>""",1,1,item_icon_37,0,0,1,1,11,0,0,20,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4542,0,0,200300001,生成场景物件,Bomb.SmallBucketBomb,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4542,,,,,,,,,,,,,,,,,,,,,,,,,,,
4543,支给用大桶爆弹,"""<FONT COLOR=\""\#68A16A\"" >放置：在地上放置一个大桶爆弹，经过一段时间便会爆炸，对附近敌人造成伤害</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR>""",1,1,item_icon_38,0,0,1,1,11,0,0,20,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4543,0,0,200300005,生成场景物件,Bomb.BigBucketBomb,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4543,,,,,,,,,,,,,,,,,,,,,,,,,,,
4544,支给用毒烟雾玉,"""<FONT COLOR=\""\#68A16A\"" >投掷：将毒烟雾玉丢到地上，产生一团毒雾，对怪物造成中毒效果</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR>""",1,1,item_icon_28,0,0,1,1,5,0,0,20,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4544,0,0,200200009,生成BuffArea,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4544,,,,,,,,,,,,,,,,,,,,,,,,,,,
4545,支给用生命草,"""<FONT COLOR=\""\#68A16A\"" >食用：大幅度恢复体力</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">翠绿多汁的植物</FONT>""",1,1,prop_herbs_01,0,0,1,1,1,0,0,20,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4545,0,0,200100001,恢复生命,200,0,0,播放特效,1,1,0,0,0,0,0,0,0,0,0,0,4545,,,,,,,,,,,,,,,,,,,,,,,,,,,
4546,试作超级大爆桶,"""<FONT COLOR=\""\#68A16A\"" >放置：在地上放置一个大桶爆弹，经过一段时间便会爆炸，对附近敌人造成伤害，伤害威力极高</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">超级大</FONT>""",1,1,item_icon_38,0,0,1,1,5,0,0,20,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4546,0,0,200300005,生成场景物件,Bomb.SuperBucketBomb,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4546,,,,,,,,,,,,,,,,,,,,,,,,,,,
4547,麻痹爆桶,"""<FONT COLOR=\""\#68A16A\"" >放置：在地上放置一个小桶爆弹，经过一段时间便会爆炸，对附近敌人造成麻痹效果</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR>""",1,1,item_icon_37,0,0,1,1,5,0,0,20,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4547,0,0,200300001,生成场景物件,Bomb.ParalysisBomb,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4547,,,,,,,,,,,,,,,,,,,,,,,,,,,
4548,硬化鸟蛋,"""<FONT COLOR=\""\#68A16A\"" >投掷：丢出硬化鸟蛋，对怪物造成伤害</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">非常硬</FONT>""",1,1,icon_egg_white,0,0,1,1,5,0,0,99,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,0,4548,0,0,200200109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4548,,,,,,,,,,,,,,,,,,,,,,,,,,,
4549,广域烟雾玉,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">投掷后产生大范围的烟雾，可以让猎人在其中躲避怪物的攻击。</FONT>""",1,1,item_icon_47,0,0,1,1,5,0,0,99,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,0,4549,0,0,200200110,生成场景物件,BuffArea.FogField,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4549,,,,,,,,,,,,,,,,,,,,,,,,,,,
4550,黏着玉,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">投掷后可以让目标的速度变慢。</FONT>""",1,1,item_icon_47,0,0,1,1,5,0,0,99,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,0,4550,0,0,200200108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4550,,,,,,,,,,,,,,,,,,,,,,,,,,,
4551,斜式飞空爆桶 单连,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">斜向攻击的飞空爆桶</FONT>""",1,1,item_icon_47,0,0,1,1,11,0,0,99,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,0,4551,0,0,200200014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4551,,,,,,,,,,,,,,,,,,,,,,,,,,,
4552,斜式飞空爆桶 5连,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">斜向攻击的飞空爆桶，可以连续发射5发。</FONT>""",1,1,item_icon_47,0,0,1,1,11,0,0,99,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,0,4552,0,0,200200014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4552,,,,,,,,,,,,,,,,,,,,,,,,,,,
4553,冰结手雷,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">爆炸后会飞出碎冰渣的手雷，很适合在寒冷地带使用。</FONT>""",1,1,item_icon_07,0,0,1,1,5,0,0,99,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,0,4553,0,0,200200113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4553,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,冰结爆桶,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">爆炸后会飞出碎冰渣的爆桶，很适合在寒冷地带使用。</FONT>""",1,1,spec_02,0,0,1,1,11,0,0,99,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4554,0,0,200200114,生成场景物件,Bomb.IceBigBucketBomb,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4554,IcyBomber,,,,,,,,,,,,,,,,,,,,,,,,,,
4555,落雷针,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">放置在地上会引来落雷，需要在雷雨天使用。</FONT>""",1,1,spec_03,0,0,1,1,5,0,0,99,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,0,4555,0,0,200200111,生成场景物件,Bomb.ThunderSummoner,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4555,ThunderSummoner,,,,,,,,,,,,,,,,,,,,,,,,,,
4556,睡眠玉 · 试作型,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">投掷后（可能？）会让怪物快速进行睡眠。艾露炼金学会的试验产品喵！</FONT>""",1,1,mat_jade_03,0,0,1,1,5,0,0,99,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,0,4556,0,0,200200107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4556,,,,,,,,,,,,,,,,,,,,,,,,,,,
4557,广域睡眠玉,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">投掷后会产生一片睡眠雾，怪物或者玩家进入后会睡眠</FONT>""",1,1,mat_jade_03,0,0,1,1,5,0,0,99,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,0,4557,0,0,200200112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4557,,,,,,,,,,,,,,,,,,,,,,,,,,,
4558,情报指南书,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">猎人公会提供的情报，赶紧打开来看看吧</FONT>""",1,1,prop_book_04,0,0,1,1,1,0,0,1,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4558,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4558,,,,,,,,,,,,,,,,,,,,,,,,,,,
4559,被嚼过的情报指南书,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">猎人公会提供的情报，赶紧打开来看看吧</FONT>""",1,1,prop_book_09,0,0,1,1,1,0,0,1,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4559,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4559,,,,,,,,,,,,,,,,,,,,,,,,,,,
4560,地雷 · 试作型,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">新型地雷的试验品，经过怪物踩踏后就会爆炸</FONT>""",1,1,item_icon_38,0,0,1,1,11,0,0,20,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4560,0,0,200300003,生成场景物件,Mine.NormalMine,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4560,ProtoMine,,,,,,,,,,,,,,,,,,,,,,,,,,
4561,小爆桶 · 便携型,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">放置在地上后，经过一段时间便会爆炸，对附近的怪物造成伤害</FONT>""",1,1,item_icon_37,0,0,1,1,11,0,0,20,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4561,0,0,200300001,生成场景物件,Bomb.SmallBucketBomb,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4561,SmallBomberLite,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,特产鸡腿菇,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">非常好吃的鸡腿菇，只在特定的环境中生长</FONT>""",1,1,prop_plant_24,0,0,1,2,0,0,0,20,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,6,4562,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4562,,,,,,,,,,,,,,,,,,,,,,,,,,,
4563,猎人公会的盆子,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">到底是谁放的呢</FONT>""",1,1,spec_01,0,0,1,2,0,0,0,10,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,6,4563,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4563,,,,,,,,,,,,,,,,,,,,,,,,,,,
4564,宝藏检测仪,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">使用后会侦测宝藏所在位置的神秘仪器</FONT>""",1,1,prop_food_barbecue_05,0,0,1,1,1,0,0,5,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4564,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4564,,,,,,,,,,,,,,,,,,,,,,,,,,,
4565,古代宝藏残片,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">覆满了泥土，完全不知道还有什么用！</FONT>""",1,1,prop_ore_10,0,0,1,2,0,0,0,10,99,0,1,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,6,4565,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4565,,,,,,,,,,,,,,,,,,,,,,,,,,,
4566,特产香菇,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">好吃的香菇，就是有点硬</FONT>""",1,1,prop_plant_23,0,0,1,2,0,0,0,20,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,6,4566,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4566,,,,,,,,,,,,,,,,,,,,,,,,,,,
4567,特产蟹腿菇,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">蟹腿状的菇，吃多了会拉肚子</FONT>""",1,1,prop_plant_22,0,0,1,2,0,0,0,20,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,6,4567,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4567,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568,沙漠的遗宝,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">藏起来的宝物，其实就是个破骨头，象征意义更多些</FONT>""",1,1,mat_claw_02,0,0,1,2,0,0,0,10,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,6,4568,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4568,,,,,,,,,,,,,,,,,,,,,,,,,,,
4569,森林的秘宝碎片,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">森林的秘宝的碎片，7个可以合成一个完整的秘宝</FONT>""",1,1,prop_grain_03,0,0,1,2,0,0,0,10,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4569,0,0,0,道具转化,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4569,,,,,,,,,,,,,,,,,,,,,,,,,,,
4570,冰凝果,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">产自雪山的水果，可以祛除炎暑</FONT>""",1,1,prop_plant_17,0,0,1,1,5,0,0,5,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4570,0,0,200100016,获得BUFF,10648,0,0,播放特效,1,1,0,0,0,0,0,0,0,0,0,0,4570,,,,,,,,,,,,,,,,,,,,,,,,,,,
4571,公会机密任务书-甲,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">专门给与高级狩猎人员的任务书！请务必保密！</FONT>""",1,1,prop_book_04,0,0,1,2,0,0,0,1,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4571,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4571,,,,,,,,,,,,,,,,,,,,,,,,,,,
4572,公会机密任务书-乙,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">专门给与高级狩猎人员的任务书！请务必保密！</FONT>""",1,1,prop_book_04,0,0,1,2,0,0,0,1,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4572,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4572,,,,,,,,,,,,,,,,,,,,,,,,,,,
4573,公会机密任务书-丙,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">专门给与高级狩猎人员的任务书！请务必保密！</FONT>""",1,1,prop_book_04,0,0,1,2,0,0,0,1,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4573,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4573,,,,,,,,,,,,,,,,,,,,,,,,,,,
4574,香菇猪的碎肉,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">香菇猪的肉，攒3个可以做成个诱饵</FONT>""",1,1,prop_food_grill_02,0,0,1,2,0,0,0,10,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4574,0,0,0,道具转化,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4574,,,,,,,,,,,,,,,,,,,,,,,,,,,
4575,香菇猪肉诱饵,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">一大堆香菇猪，食肉动物肯定很喜欢！</FONT>""",1,1,prop_food_grill_03,0,0,1,2,0,0,0,10,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4575,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4575,,,,,,,,,,,,,,,,,,,,,,,,,,,
4576,森林的秘宝,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">完整的森林的秘宝，看起来似乎是干掉了的香菇。</FONT>""",1,1,prop_plant_22,0,0,1,2,0,0,0,10,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,6,4576,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4576,,,,,,,,,,,,,,,,,,,,,,,,,,,
4577,毒液手雷包 · 试作型,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">一大袋充满毒性液体的手雷，能够产生毒性伤害。艾露炼金学会的试验产品喵！</FONT>""",1,1,item_icon_25,0,0,1,1,5,0,0,99,99,0,1,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,-1,0,4577,0,0,200200115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4577,,,,,,,,,,,,,,,,,,,,,,,,,,,
4578,毒液手雷包 · 连装型,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">一大袋充满毒性液体的手雷，连装后威力更强大。艾露炼金学会的试验产品喵！</FONT>""",1,1,item_icon_28,0,0,1,1,5,0,0,99,99,0,1,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,-1,6,4578,0,0,200200116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4578,,,,,,,,,,,,,,,,,,,,,,,,,,,
4579,热忱奥义药水 · 试喝型,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">喝下后杀死怪物会大幅度增加奥义槽。</FONT>""",1,1,item_icon_11,0,0,1,1,1,0,0,20,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4579,0,0,200100016,获得BUFF,10702,0,0,播放特效,1,1,0,0,0,0,0,0,0,0,0,0,4579,,,,,,,,,,,,,,,,,,,,,,,,,,,
4580,任务书碎片-左上,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">记载了隐秘行动的内容，纸张很差，看一次就烂了</FONT>""",1,1,prop_book_04,0,0,1,2,0,0,0,1,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4580,0,0,0,道具转化,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4580,,,,,,,,,,,,,,,,,,,,,,,,,,,
4581,任务书碎片-右上,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">记载了隐秘行动的内容，纸张很差，看一次就烂了</FONT>""",1,1,prop_book_04,0,0,1,2,0,0,0,1,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4581,0,0,0,道具转化,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4581,,,,,,,,,,,,,,,,,,,,,,,,,,,
4582,任务书碎片-中间,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">记载了隐秘行动的内容，纸张很差，看一次就烂了</FONT>""",1,1,prop_book_04,0,0,1,2,0,0,0,1,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4582,0,0,0,道具转化,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4582,,,,,,,,,,,,,,,,,,,,,,,,,,,
4583,任务书碎片-左下,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">记载了隐秘行动的内容，纸张很差，看一次就烂了</FONT>""",1,1,prop_book_04,0,0,1,2,0,0,0,1,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4583,0,0,0,道具转化,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4583,,,,,,,,,,,,,,,,,,,,,,,,,,,
4584,任务书碎片-右下,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">记载了隐秘行动的内容，纸张很差，看一次就烂了</FONT>""",1,1,prop_book_04,0,0,1,2,0,0,0,1,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4584,0,0,0,道具转化,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4584,,,,,,,,,,,,,,,,,,,,,,,,,,,
4585,连续奥义药水 · 试喝型,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">喝下后杀死怪物会获得大幅度增加奥义槽并且增加持续时间哦！</FONT>""",1,1,item_icon_11,0,0,1,1,1,0,0,20,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4585,0,0,200100016,获得BUFF,10704,0,0,播放特效,1,1,0,0,0,0,0,0,0,0,0,0,4585,,,,,,,,,,,,,,,,,,,,,,,,,,,
4586,宝藏探测器,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">使用后会侦测宝藏所在位置的神秘仪器，不知道装完后还能不能正常使用</FONT>""",1,1,prop_food_barbecue_05,0,0,1,1,1,0,0,5,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,6,4586,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4586,,,,,,,,,,,,,,,,,,,,,,,,,,,
4587,探测器碎片-探测头,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">宝藏探测器的头部，被野猪当吃的吃下去了，还留有野猪的黏液。全部收集后应该能拼起来。</FONT>""",1,1,prop_machinery_01,0,0,1,2,0,0,0,1,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4587,0,0,0,道具转化,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4587,,,,,,,,,,,,,,,,,,,,,,,,,,,
4588,探测器碎片-曲柄,"""<FONT COLOR=\""\#6285C6\"" >限定：喵喵异闻录</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">宝藏探测器的曲柄，断成了3部分，全部收集后应该能拼起来。</FONT>""",1,1,prop_machinery_02,0,0,1,2,0,0,0,3,99,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,6,4588,0,0,0,道具转化,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4588,,,,,,,,,,,,,,,,,,,,,,,,,,,
