# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,需求地区ID,需求LevelMode,需求关卡ID,物品使用次数,CD时间,共享CD组,CD下线是否保留,使用目标,动作技能,物品使用功能1名称,物品使用功能1参数1,物品使用功能1参数2,物品使用功能1参数3,物品使用功能2名称,物品使用功能2参数1,物品使用功能2参数2,物品使用功能2参数3,物品使用功能3名称,物品使用功能3参数1,物品使用功能3参数2,物品使用功能3参数3,物品使用功能4名称,物品使用功能4参数1,物品使用功能4参数2,物品使用功能4参数3,可否被偷窃,共享携带上限组ID,物品伤害信息,排序参数,商城索引ID,素材分类_1,素材价值_1,素材分类_2,素材价值_2,素材分类_3,素材价值_3,素材分类_4,素材价值_4,素材分类_5,素材价值_5,素材分类_6,素材价值_6,素材分类_7,素材价值_7,素材分类_8,素材价值_8,素材分类_9,素材价值_9,素材分类_10,素材价值_10,副本中使用次数,随机狩猎奖励点,解绑道具,解绑道具数量
7223,Poison Coating,"""<FONT COLOR=\""\#68A16A\"">Possessing：To be used for Poison refill when equipped with a Bow, added poison effect to arrows after loaded</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Combination, Shop</FONT><BR>""",1,1,prop_bottle_04,1,0,1,4,毒瓶,0,0,1,999,0,0,100,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7223,,,,,,,,,,,,,,,,,,,,,,,,,,,
7224,Sleep Coating,"""<FONT COLOR=\""\#68A16A\"">Possessing：To be used for Sleep refill when equipped with a Bow, added sleep effect to arrows after loaded</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Combination, Shop</FONT><BR>""",1,1,prop_bottle_06,1,0,1,4,眠瓶,0,0,1,999,0,0,100,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7224,,,,,,,,,,,,,,,,,,,,,,,,,,,
7225,Para Coating,"""<FONT COLOR=\""\#68A16A\"">Possessing：To be used for Para refill when equipped with a Bow, added paralysis effect to arrows after loaded</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Combination, Shop</FONT><BR>""",1,1,prop_bottle_05,1,0,1,4,麻瓶,0,0,1,999,0,0,100,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7225,,,,,,,,,,,,,,,,,,,,,,,,,,,
7226,EZ Power Coating,"""<FONT COLOR=\""\#68A16A\"">Possessing：To be used for Power refill when equipped with a Bow, inceases attack intensity of arrows after loaded</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Supply Box, Hunting Field</FONT><BR>""",1,1,prop_bottle_03,0,0,1,4,强击瓶,0,0,4,999,0,0,100,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7226,,,,,,,,,,,,,,,,,,,,,,,,,,,
7227,EZ C.Range Coating,"""<FONT COLOR=\""\#68A16A\"">Possessing：To be used for C.Range refill when equipped with a Bow, increases melee arrow slicing damage and sharpness after loaded</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Supply Box, Hunting Field</FONT><BR>""",1,1,prop_bottle_07,0,0,1,4,接击瓶,0,0,4,999,0,0,100,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7227,,,,,,,,,,,,,,,,,,,,,,,,,,,
7228,EZ Poison Coating,"""<FONT COLOR=\""\#68A16A\"">Possessing：To be used for Poison refill when equipped with a Bow, added poison effect to arrows after loaded</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Supply Box, Hunting Field</FONT><BR>""",1,1,prop_bottle_04,0,0,1,4,毒瓶,0,0,1,999,0,0,100,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7228,,,,,,,,,,,,,,,,,,,,,,,,,,,
7229,EZ Sleep Coating,"""<FONT COLOR=\""\#68A16A\"">Possessing：To be used for Sleep refill when equipped with a Bow, added sleep effect to arrows after loaded</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Supply Box, Hunting Field</FONT><BR>""",1,1,prop_bottle_06,0,0,1,4,眠瓶,0,0,1,999,0,0,100,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7229,,,,,,,,,,,,,,,,,,,,,,,,,,,
7230,EZ Para Coating,"""<FONT COLOR=\""\#68A16A\"">Possessing：To be used for Para refill when equipped with a Bow, added paralysis effect to arrows after loaded</FONT><BR><FONT COLOR=\""\#6285C6\"">Source: Supply Box, Hunting Field</FONT><BR>""",1,1,prop_bottle_05,0,0,1,4,麻瓶,0,0,1,999,0,0,100,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7230,,,,,,,,,,,,,,,,,,,,,,,,,,,
7231,Blast S,"""<FONT COLOR=\""\#68A16A\"" >持有：可以使用弩类武器发射爆破弹，能够引发爆炸</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：发明调和、商店</FONT><BR>""",1,1,prop_bullet_19,1,0,1,4,爆破弹,0,0,40,999,0,0,3,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7231,,,,,,,,,,,,,,,,,,,,,,,,,,,
7232,支给用爆破弹,"""<FONT COLOR=\""\#68A16A\"" >持有：可以使用弩类武器发射爆破弹，能够引发爆炸</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：狩猎场</FONT><BR>""",1,1,prop_bullet_19,0,0,1,4,爆破弹,0,0,40,999,0,0,3,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7232,,,,,,,,,,,,,,,,,,,,,,,,,,,
7233,Blast Coating,"""<FONT COLOR=\""\#68A16A\"" >持有：在使用弓类武器时，用于爆破液的补充，装填后，赋予箭矢爆破属性</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：发明调和、商店</FONT><BR>""",1,1,prop_bottle_10,1,0,1,4,爆破瓶,0,0,4,999,0,0,100,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7233,,,,,,,,,,,,,,,,,,,,,,,,,,,
7234,支给用爆破液填充器,"""<FONT COLOR=\""\#68A16A\"" >持有：在使用弓类武器时，用于爆破液的补充，装填后，赋予箭矢爆破属性</FONT><BR><FONT COLOR=\""\#6285C6\"" >限定：狩猎场</FONT><BR>""",1,1,prop_bottle_10,0,0,1,4,爆破瓶,0,0,4,999,0,0,100,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7234,,,,,,,,,,,,,,,,,,,,,,,,,,,
