# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,需求地区ID,需求LevelMode,需求关卡ID,物品使用次数,CD时间,共享CD组,CD下线是否保留,使用目标,动作技能,物品使用功能1名称,物品使用功能1参数1,物品使用功能1参数2,物品使用功能1参数3,物品使用功能2名称,物品使用功能2参数1,物品使用功能2参数2,物品使用功能2参数3,物品使用功能3名称,物品使用功能3参数1,物品使用功能3参数2,物品使用功能3参数3,物品使用功能4名称,物品使用功能4参数1,物品使用功能4参数2,物品使用功能4参数3,可否被偷窃,共享携带上限组ID,物品伤害信息,排序参数,商城索引ID,素材分类_1,素材价值_1,素材分类_2,素材价值_2,素材分类_3,素材价值_3,素材分类_4,素材价值_4,素材分类_5,素材价值_5,素材分类_6,素材价值_6,素材分类_7,素材价值_7,素材分类_8,素材价值_8,素材分类_9,素材价值_9,素材分类_10,素材价值_10,副本中使用次数,随机狩猎奖励点,解绑道具,解绑道具数量
5048,蟹黄酱,"""<FONT COLOR=\""\#68A16A\"" >味道十分鲜美的调味品，聚集了蟹的鲜味精华。</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,1,prop_machinery_04,1,0,1,2,1,2,20,20,20,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5048,,,,,,,,,,,,,,,,,,,,,,,,,,,
5049,船长的蟹料理,"""<FONT COLOR=\""\#68A16A\"" >船长“精心”制作的蟹料理。可是看起来总是不怎么让人放心的感觉。</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,1,prop_machinery_04,1,0,1,2,1,2,10,10,10,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5049,,,,,,,,,,,,,,,,,,,,,,,,,,,
5050,眠鸟的黄色羽毛,"""<FONT COLOR=\""\#68A16A\"" >眠鸟的黄色羽毛</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,1,prop_machinery_04,1,0,1,2,1,2,3,3,3,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5050,,,,,,,,,,,,,,,,,,,,,,,,,,,
5051,眠鸟的橙色羽毛,"""<FONT COLOR=\""\#68A16A\"" >眠鸟的橙色羽毛</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,1,prop_machinery_04,1,0,1,2,1,2,3,3,3,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5051,,,,,,,,,,,,,,,,,,,,,,,,,,,
5052,眠鸟的红色羽毛,"""<FONT COLOR=\""\#68A16A\"" >眠鸟的红色羽毛</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,1,prop_machinery_04,1,0,1,2,1,2,3,3,3,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5052,,,,,,,,,,,,,,,,,,,,,,,,,,,
5053,白色贝珠,"""<FONT COLOR=\""\#68A16A\"" >盾蟹贝囊里开出的白色贝珠，色泽晶莹。</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,1,mat_beak_01,1,0,1,2,1,2,99,99,99,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5053,,,,,,,,,,,,,,,,,,,,,,,,,,,
5054,黑色贝珠,"""<FONT COLOR=\""\#68A16A\"" >盾蟹贝囊里开出的黑色贝珠，色泽明艳，光彩夺目。</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,1,mat_beak_01,1,0,1,2,1,2,99,99,99,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5054,,,,,,,,,,,,,,,,,,,,,,,,,,,
5055,沙狸兽的利爪,"""<FONT COLOR=\""\#68A16A\"" >沙狸兽坚固的利爪，坚硬程度超过了你的想象。</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,1,mat_beak_01,1,0,1,2,1,2,5,5,5,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5055,,,,,,,,,,,,,,,,,,,,,,,,,,,
5100,精致的整牙,"""<BR><FONT COLOR=\""\#C6B262\"">河狸兽的整牙，可以打磨成精致的饰品。</FONT>""",1,1,mat_hair_04,1,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5100,,,,,,,,,,,,,,,,,,,,,,,,,,,
5101,肥美的肝脏,"""<BR><FONT COLOR=\""\#C6B262\"">大野猪王的肝脏，是美味的食材。</FONT>""",1,1,mat_hair_04,1,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5101,,,,,,,,,,,,,,,,,,,,,,,,,,,
5102,蚊子的血块,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,1,mat_hair_04,1,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5102,,,,,,,,,,,,,,,,,,,,,,,,,,,
5103,胶质皮革,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,1,mat_hair_04,1,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5103,,,,,,,,,,,,,,,,,,,,,,,,,,,
5104,河狸兽的粪便,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,1,prop_ore_01,1,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5104,,,,,,,,,,,,,,,,,,,,,,,,,,,
5105,木材,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,1,mat_hair_01_BRW,1,0,1,2,1,2,10,10,10,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5105,,,,,,,,,,,,,,,,,,,,,,,,,,,
5106,煤油,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,1,mat_hair_01_BRW,1,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5106,,,,,,,,,,,,,,,,,,,,,,,,,,,
5107,坚韧的蜘蛛丝,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,1,mat_scale_03,1,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5107,,,,,,,,,,,,,,,,,,,,,,,,,,,
5108,锋利的镰蟹蟹钳,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,1,mat_claw_02,1,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5108,,,,,,,,,,,,,,,,,,,,,,,,,,,
5110,大怪鸟的完整耳膜,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,mat_claw_02,1,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5110,,,,,,,,,,,,,,,,,,,,,,,,,,,
5111,黄速龙王的麻痹毒腺,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,mat_claw_02,1,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5111,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,鬼狩蛛的丝腺,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,mat_claw_02,1,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5112,,,,,,,,,,,,,,,,,,,,,,,,,,,
5113,沙狸兽的完整利爪,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,mat_claw_02,1,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5113,,,,,,,,,,,,,,,,,,,,,,,,,,,
5114,毒怪鸟的发光晶体,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,mat_claw_02,1,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5114,,,,,,,,,,,,,,,,,,,,,,,,,,,
5115,桃毛兽的消化袋,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,mat_claw_02,1,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5115,,,,,,,,,,,,,,,,,,,,,,,,,,,
5116,沙雷鸟的沙囊,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,mat_claw_02,1,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5116,,,,,,,,,,,,,,,,,,,,,,,,,,,
5117,沙龙王的沙尘袋,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,mat_claw_02,1,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5117,,,,,,,,,,,,,,,,,,,,,,,,,,,
5118,大名盾蟹的背壳,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,mat_claw_02,1,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5118,,,,,,,,,,,,,,,,,,,,,,,,,,,
5119,眠鸟的睡眠袋,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,mat_claw_02,1,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5119,,,,,,,,,,,,,,,,,,,,,,,,,,,
5120,青怪鸟的裙状耳,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,mat_claw_02,1,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5120,,,,,,,,,,,,,,,,,,,,,,,,,,,
5121,电龙的电气袋,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,mat_claw_02,1,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5121,,,,,,,,,,,,,,,,,,,,,,,,,,,
5122,金毛兽王的臭气腺,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,mat_claw_02,1,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5122,,,,,,,,,,,,,,,,,,,,,,,,,,,
5123,黑狼鸟的坚硬喙,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,mat_claw_02,1,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5123,,,,,,,,,,,,,,,,,,,,,,,,,,,
5124,将军镰蟹的双螯,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,mat_claw_02,1,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5124,,,,,,,,,,,,,,,,,,,,,,,,,,,
5125,紫毒鸟的高纯度晶体,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,mat_claw_02,1,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5125,,,,,,,,,,,,,,,,,,,,,,,,,,,
5126,雪狮子王的獠牙,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,mat_claw_02,1,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5126,,,,,,,,,,,,,,,,,,,,,,,,,,,
5127,雌火龙的尾勾,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,mat_claw_02,1,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5127,,,,,,,,,,,,,,,,,,,,,,,,,,,
5128,免费送信券,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,prop_book_18,1,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5128,,,,,,,,,,,,,,,,,,,,,,,,,,,
5129,异闻百科全书分页,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,prop_book_15,1,0,1,2,1,2,0,0,99,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5129,,,,,,,,,,,,,,,,,,,,,,,,,,,
5130,商人私人珍藏1,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,prop_book_15,1,0,1,1,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5130,,,,,,,,,,,,,,,,,,,,,,,,,,,
5131,商人私人珍藏2,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,prop_book_15,1,0,1,1,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5131,,,,,,,,,,,,,,,,,,,,,,,,,,,
5132,商人私人珍藏3,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,prop_book_15,1,0,1,1,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5132,,,,,,,,,,,,,,,,,,,,,,,,,,,
5133,商人私人珍藏4,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,prop_book_15,1,0,1,1,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5133,,,,,,,,,,,,,,,,,,,,,,,,,,,
5134,商人私人珍藏5,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,prop_book_15,1,0,1,1,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5134,,,,,,,,,,,,,,,,,,,,,,,,,,,
5135,猎人公会纪念币,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,3,prop_book_15,1,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5135,,,,,,,,,,,,,,,,,,,,,,,,,,,
5140,记录手札·丽妲,"""<FONT COLOR=\""\#68A16A\"" >浏览：『河粉后援会大危机』委托信息</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：询问酒吧女丽妲</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">“对手拥有金色毛皮又怎样！河狸兽最萌！”丽妲如是说。</FONT>""",1,1,prop_book_02,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5140,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141,记录手札·莉薇,"""<FONT COLOR=\""\#68A16A\"" >浏览：『河粉后援会大危机』委托信息</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：询问商人莉薇</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">“听说对手有常年居住在沙地，有和着水和沙玩泥巴的习惯，卫生状况很成问题啊。”莉薇如是说。</FONT>""",1,1,prop_book_05,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5141,,,,,,,,,,,,,,,,,,,,,,,,,,,
5142,记录手札·琪丝,"""<FONT COLOR=\""\#68A16A\"" >浏览：『河粉后援会大危机』委托信息</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：询问渔家女琪丝</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">“虽然和我们河狸兽外形相似，但是不会向前滚翻的话，就完全不可爱了呢！”琪丝如是说。</FONT>""",1,1,prop_book_01,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5142,,,,,,,,,,,,,,,,,,,,,,,,,,,
5143,记录手札·威贝尔,"""<FONT COLOR=\""\#68A16A\"" >浏览：『欺负少女必须死』委托信息</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：询问杂货商威贝尔</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">“听说莉莉在昆贝尔沼泽被怪物欺负了！”威贝尔大叔一脸愤怒。</FONT>""",1,1,prop_book_02,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5143,,,,,,,,,,,,,,,,,,,,,,,,,,,
5144,记录手札·索纳德,"""<FONT COLOR=\""\#68A16A\"" >浏览：『欺负少女必须死』委托信息</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：询问发明技师索纳德</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">“我免费赞助你一个草食龙粪便口味的防毒面罩，你就不用害怕那只怪物啦！”索纳德很得意。</FONT>""",1,1,prop_book_05,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5144,,,,,,,,,,,,,,,,,,,,,,,,,,,
5145,记录手札·流浪的斯通,"""<FONT COLOR=\""\#68A16A\"" >浏览：『欺负少女必须死』委托信息</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：询问流浪的斯通</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">“那种粉红色爱吃蘑菇的怪物，让我碰见，哼哼！我跳过去就是一棍！”流浪的斯通怒吼。</FONT>""",1,1,prop_book_01,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5145,,,,,,,,,,,,,,,,,,,,,,,,,,,
5146,记录手札·伊潘,"""<FONT COLOR=\""\#68A16A\"" >浏览：『丛林大盗贼』委托信息</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：询问渔夫伊潘</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">“我真的见到火龙！真的！你看我背后这灼伤的痕迹，还有被搞得一团乱的庄园，都可以证明。”伊潘如是说。</FONT>""",1,1,prop_book_02,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5146,,,,,,,,,,,,,,,,,,,,,,,,,,,
5147,记录手札·琪丝,"""<FONT COLOR=\""\#68A16A\"" >浏览：『丛林大盗贼』委托信息</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：询问渔家女琪丝</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">“哥哥眼睛不太好，大家都不信他。但庄园里的虫类确实少了很多，我相信哥哥！”琪丝如是说。</FONT>""",1,1,prop_book_05,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5147,,,,,,,,,,,,,,,,,,,,,,,,,,,
5148,记录手札·黍老伯,"""<FONT COLOR=\""\#68A16A\"" >浏览：『丛林大盗贼』委托信息</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：询问黍老伯</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">“老朽没看到什么飞龙，大概是一只鸟龙种进入了庄园，被老朽一个音爆弹吓走了。”黍老伯如是说。</FONT>""",1,1,prop_book_01,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5148,,,,,,,,,,,,,,,,,,,,,,,,,,,
5149,记录手札·奈奈,"""<FONT COLOR=\""\#68A16A\"" >浏览：『沙糖联萌组大反击』委托信息</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：询问奈奈</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">“比赛居然输了，奈奈没机会离开村子了！奈奈要把它们喜欢吃的果子统统毁掉！”奈奈啜泣着。</FONT>""",1,1,prop_book_02,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5149,,,,,,,,,,,,,,,,,,,,,,,,,,,
